estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,equation_role,outcome_col,regressor_position,regressor,coefficient,std_error,t_stat,p_value
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,gi_dyn_h7,9,dlog_y_lag1,-0.019847329542598123,0.010380732982727755,-1.9119391256495668,0.05588400250521253
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,gi_dyn_h7,10,i_rate_lag1,-0.017453101677859597,0.025689831067828114,-0.6793778297637957,0.4968984935970271
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.040766227201315085,0.0009267530404432446,43.98823140824825,0.0
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.003860170483267362,0.003027123182165407,1.2751943845595497,0.20224044839331867
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,3,debt_z_lag1,-6.039482824528055e-07,0.0002146824216657539,-0.0028132172059858367,0.9977553803858841
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,-0.00020061524695645487,0.0005152427433752452,-0.3893606451247954,0.6970093802381583
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_debt,-0.0032058063986065825,0.000527166661061228,-6.0812009472545965,1.192856924348007e-09
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.001740959423514421,0.0008087197852295982,-2.152735045328657,0.031339507576740866
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.00268360428009754,0.000801241243472442,-3.349308715646313,0.000810134736183965
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.020561578009916877,0.00486415155013239,4.227166402608743,2.366526575814376e-05
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.019614958224165736,0.006188432605404064,3.16961652083549,0.0015264024277519272
debt_plus_log_gdp_pc__h7__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.0330051557961647,0.006281996214542016,-5.253927998199361,1.4888910637722574e-07
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,1,shock_G_I,0.004558032172345074,0.0054495190709516715,0.8364099864594265,0.40292429642048644
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,2,shock_G_C,-0.1013435848847069,0.04088602305619238,-2.478685313693232,0.013186759061738051
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,3,debt_z_lag1,0.015621861989346883,0.005823024044129142,2.6827747697688236,0.007301414513728455
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,4,log_gdp_pc_z_lag1,-0.02288898193082526,0.008970458134517462,-2.5515956473561427,0.010723088678628478
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,5,shock_G_I_x_debt,-0.004917387510842271,0.0031496986937439176,-1.5612247357531124,0.1184707346422913
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,6,shock_G_I_x_log_gdp_pc,0.004121952949935186,0.00541035883470524,0.7618631362294388,0.44614169360872524
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,7,dlog_gi_lag1,0.015346609835753037,0.010350342879338613,1.4827151153019276,0.1381501169595174
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,8,dlog_gc_lag1,0.09680090569239717,0.04456922914707942,2.1719223676261508,0.0298615190264524
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,9,dlog_y_lag1,-0.14597937221555668,0.09524448587867718,-1.5326805627520086,0.12535458062402682
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,y_dyn_h8,10,i_rate_lag1,0.006868355254388331,0.09807646232607602,0.07003061786173553,0.9441692899249761
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.04098604779001175,0.0009194433033966967,44.577025726977524,0.0
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.005271761687416422,0.0020020719920915294,2.633152907707932,0.008459625237429158
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,3,debt_z_lag1,0.0002089306201984586,0.00012546255519688476,1.6652826803231435,0.09585637227225519
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,3.411124565719289e-05,0.0005900387734563046,0.05781187134089079,0.9538984820332295
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_debt,-0.003735643808845763,0.0006058455841419448,-6.165999896056899,7.003913005121376e-10
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.0016539249880012342,0.0007338251216128844,-2.25384078479904,0.024206186008917774
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.00302475211099835,0.000582205281136642,-5.195336093642285,2.043503133375424e-07
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.022062772653420236,0.005704457819381236,3.8676370922510195,0.00010989504883029966
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.02142590862368213,0.005734350665699329,3.736414089888789,0.0001866631825173659
debt_plus_log_gdp_pc__h8__output,debt+log_gdp_pc,debt|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.02784421172422702,0.0052545963121215945,-5.299020147369731,1.1642578834347717e-07
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,1,shock_G_I,0.005662852685752721,0.0016173582071980568,3.5012977709886286,0.0004629982105888164
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,2,shock_G_C,-0.037889142435051856,0.01019258735169995,-3.7173232985570235,0.00020134471793520348
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,3,debt_z_lag1,0.002515290773148652,0.0003492285223984052,7.202420798491282,5.915268275202834e-13
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,4,log_gdp_pc_z_lag1,0.001989769123960554,0.0018235433122106763,1.0911553954528026,0.27520451105727806
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,5,shock_G_I_x_debt,0.00445570280050322,0.001235195245753454,3.6072862292999646,0.0003094162735224337
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,6,shock_G_I_x_log_gdp_pc,0.00347528936133995,0.0009027877960398258,3.8495085739801476,0.00011835504091406435
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,7,dlog_gi_lag1,0.0022944252263011394,0.002090888752384445,1.0973444778851011,0.2724908345987618
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,8,dlog_gc_lag1,0.028336381403571354,0.01954206011909819,1.450020173455438,0.14705289370893704
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,9,dlog_y_lag1,-0.024266964096447595,0.011920270820046212,-2.035772883250107,0.04177316657090979
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,gi_dyn_h8,10,i_rate_lag1,0.027237514605180934,0.01826244948069337,1.4914491418019138,0.13584361434302017
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.04098604779001175,0.0009194433033966967,44.577025726977524,0.0
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.005271761687416422,0.0020020719920915294,2.633152907707932,0.008459625237429158
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,3,debt_z_lag1,0.0002089306201984586,0.00012546255519688476,1.6652826803231435,0.09585637227225519
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,3.411124565719289e-05,0.0005900387734563046,0.05781187134089079,0.9538984820332295
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_debt,-0.003735643808845763,0.0006058455841419448,-6.165999896056899,7.003913005121376e-10
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.0016539249880012342,0.0007338251216128844,-2.25384078479904,0.024206186008917774
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.00302475211099835,0.000582205281136642,-5.195336093642285,2.043503133375424e-07
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.022062772653420236,0.005704457819381236,3.8676370922510195,0.00010989504883029966
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.02142590862368213,0.005734350665699329,3.736414089888789,0.0001866631825173659
debt_plus_log_gdp_pc__h8__investment_path,debt+log_gdp_pc,debt|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.02784421172422702,0.0052545963121215945,-5.299020147369731,1.1642578834347717e-07
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,1,shock_G_I,0.04174432258576407,0.008990970937025045,4.642915974053469,3.435260833350995e-06
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,2,shock_G_C,0.26244454162602887,0.05569361175163658,4.712291650187632,2.449464698406345e-06
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,3,liq_z_lag1,0.00018842212758141935,0.0025865058122776915,0.07284813615612709,0.9419269655707183
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,4,log_gdp_pc_z_lag1,-0.018242710976319715,0.005395508153857985,-3.381092281970793,0.0007219829107090181
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,5,shock_G_I_x_liq,0.005216851335558547,0.01481668372171652,0.35209304818407583,0.7247684817563276
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,6,shock_G_I_x_log_gdp_pc,-0.000255597764309007,0.011977601047102418,-0.02133964583591139,0.9829747182278412
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,7,dlog_gi_lag1,0.017102958613081646,0.008045477704041418,2.125785347026748,0.03352113665080303
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,8,dlog_gc_lag1,0.05564820031870563,0.06240857502585265,0.8916755477216626,0.3725668635919761
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,9,dlog_y_lag1,0.30163991847530053,0.08439602848509492,3.574100865760203,0.0003514334462364488
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,y_dyn_h0,10,i_rate_lag1,-0.1790928520686426,0.11122020517059347,-1.610254645672912,0.10734227611336067
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.03914897072934235,0.0010941185903998376,35.781286482880844,0.0
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.002776205280594837,0.0024139956883608383,1.1500456666018106,0.2501250629490219
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,3,liq_z_lag1,-0.00020846729327340138,0.0001711251034809587,-1.2182157324252418,0.22314200267926032
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,-2.2628985200636493e-05,0.0003774855118410227,-0.05994663236285118,0.9521981393963004
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_liq,0.003823567900828282,0.0007031012050336493,5.438147273044842,5.383746581877347e-08
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.0013747257611557825,0.0009654756604397356,-1.4238844307371248,0.15447992946828926
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.0027334181656831027,0.0008969838656086308,-3.0473437377030135,0.0023087353007824607
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.021206198209435364,0.0030912056074682832,6.86017072374664,6.877831637552845e-12
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.020702369873348836,0.0035320134587148674,5.861350789099611,4.591169222578628e-09
liq_plus_log_gdp_pc__h0__output,liq+log_gdp_pc,liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.03034860435600896,0.007629184067265123,-3.9779620059538288,6.950847491205003e-05
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,1,shock_G_I,0.03914897072934235,0.0010941185903998376,35.781286482880844,0.0
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,2,shock_G_C,0.002776205280594837,0.0024139956883608383,1.1500456666018106,0.2501250629490219
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,3,liq_z_lag1,-0.00020846729327340138,0.0001711251034809587,-1.2182157324252418,0.22314200267926032
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,4,log_gdp_pc_z_lag1,-2.2628985200636493e-05,0.0003774855118410227,-0.05994663236285118,0.9521981393963004
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,5,shock_G_I_x_liq,0.003823567900828282,0.0007031012050336493,5.438147273044842,5.383746581877347e-08
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,6,shock_G_I_x_log_gdp_pc,-0.0013747257611557825,0.0009654756604397356,-1.4238844307371248,0.15447992946828926
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,7,dlog_gi_lag1,-0.0027334181656831027,0.0008969838656086308,-3.0473437377030135,0.0023087353007824607
liq_plus_log_gdp_pc__h0__investment_path,liq+log_gdp_pc,liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator,gi_dyn_h0,8,dlog_gc_lag1,0.021206198209435364,0.0030912056074682832,6.86017072374664,6.877831637552845e-12
